zip,data
80908,1
80909,1
80911,1
80920,1
80924,2
81023,1
81122,1
81147,2
81154,48
81235,1
81242,86
81252,1
81301,108
81303,2
81321,1
81401,26
81402,1
81501,1
81503,1
81505,86
81507,1
81520,1
81641,1
81652,1
82009,2
82414,1
82520,1
82604,25
82609,1
82716,1
82718,1
82801,1
82834,1
83204,1
83338,1
83340,1
83404,1
83460,1
83602,1
83607,49
83622,1
83638,1
83639,1
83642,304
83644,1
83647,1
83669,1
83680,1
83686,1
83702,1
83705,109
83709,289
83714,161
83816,1
83835,152
83854,354
83856,1
83869,2
84014,1
84020,393
84032,1
84037,148
84057,20
84062,1
84065,1
84074,1
84095,2
84098,1
84101,1
84107,290
84121,1
84128,1
84310,1
84341,33
84401,27
84403,1
84405,1
84414,1
84601,1
84651,1
84663,2
84746,1
84757,1
8477,1
84770,78
84790,1
85009,2
85018,3
85019,49
85020,25
85021,11
85022,1
85027,3
85029,2
85032,2
85043,28
85048,3
85051,1
85053,2
85054,17
85086,3
85087,88
85118,1
85119,2
85120,26
85122,25
85130,1
85132,1
85140,1
85142,4
85143,1
85194,1
85201,78
